dataset,DOI,AuthorYear,SDG_theme,ancillary,classification_type,indices,RS_spatital_resolution_m,model_group,Confusion_matrix,RS_device_group,RS_device_type,Publication.Year,number_classes,fraction_majority_class,total,OA_reported,globalCitationsCount,RS_spatital_res_grouped,journal,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645115494&partnerID=40&md5=2424b472e556d446690add5541dbeb46,"Carreiras J.M.B., Pereira J.M.C., Campagnolo M.L., Shimabukuro Y.E.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2006,NR,NR,,92.3,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0035840406&partnerID=40&md5=106cd47ec1bf222af95931116ada0a08,"Pal S.K., Bandyopadhyay S., Murthy C.A.",NR,NR,CHECK,NR,NR,GA,NR,CHECK,CHECK,2001,NR,NR,,83.4,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960039993&partnerID=40&md5=8e02d779a4b75c5f4ed397014570d5ea,"Yan W.Y., Shaker A.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2011,NR,NR,,71.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951777296&partnerID=40&md5=002c0f05c673ee9c377b8518725ea7db,"Qing J., Huo H., Fang T.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2010,NR,NR,,90.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34147122504&partnerID=40&md5=b003c356c0be0efbe27cec3d32c78345,"Zhang L., Zhong Y., Huang B., Li P.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2007,NR,NR,,81.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0346666711&partnerID=40&md5=0548cefd1c89a97acf377782b8fb2164,"Emrahoglu N., Yegingil I., Pestemalci V., Senkal O., Kandirmaz H.M.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2003,NR,NR,,93.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84872947142&partnerID=40&md5=fe72dd1d144776fc931c446a49b93cc3,"Samadzadegan F., Hasani H., Schenk T.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2012,NR,NR,,74.5,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84861338885&partnerID=40&md5=5e47c15c0f4a2041a64e366da84c8b1c,"Sami Ul Haq Q., Tao L., Sun F., Yang S.",NR,NR,CHECK,NR,NR,SS,NR,CHECK,CHECK,2012,NR,NR,,64.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-45849090383&partnerID=40&md5=3a6065a20f5fad2a8894c1a60cdfb446,"Samaniego L., Bardossy A., Schulz K.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2008,NR,NR,,93.7,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650132025&partnerID=40&md5=493decc3229bba3e6ed8001bc630e247,"Sluiter R., Pebesma E.J.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2010,NR,NR,,47.9,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0033589469&partnerID=40&md5=927ea394abdf12babad1234c7226c43b,"Cortijo F.J., Perez De La Blanca N.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,1999,NR,NR,,78.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-3643128070&partnerID=40&md5=b8ba7b14e096c93cd171aead3cb2c799,"Cortijo F.J., De La Ferez Blanca N.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,1998,NR,NR,,76.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84872947142&partnerID=40&md5=fe72dd1d144776fc931c446a49b93cc3,"Samadzadegan F., Hasani H., Schenk T.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2012,NR,NR,,74.5,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645115494&partnerID=40&md5=2424b472e556d446690add5541dbeb46,"Carreiras J.M.B., Pereira J.M.C., Campagnolo M.L., Shimabukuro Y.E.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2006,NR,NR,,92.3,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951777296&partnerID=40&md5=002c0f05c673ee9c377b8518725ea7db,"Qing J., Huo H., Fang T.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2010,NR,NR,,90.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34147122504&partnerID=40&md5=b003c356c0be0efbe27cec3d32c78345,"Zhang L., Zhong Y., Huang B., Li P.",NR,NR,CHECK,NR,NR,KNN,NR,CHECK,CHECK,2007,NR,NR,,81.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34147122504&partnerID=40&md5=b003c356c0be0efbe27cec3d32c78345,"Zhang L., Zhong Y., Huang B., Li P.",NR,NR,CHECK,NR,NR,IS,NR,CHECK,CHECK,2007,NR,NR,,92.1,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650132025&partnerID=40&md5=493decc3229bba3e6ed8001bc630e247,"Sluiter R., Pebesma E.J.",NR,NR,CHECK,NR,NR,RF,NR,CHECK,CHECK,2010,NR,NR,,55.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77949492502&partnerID=40&md5=e319f337ca25e22443d5c9e68ed15cac,"Vauhkonen J., Korpela I., Maltamo M., Tokola T.",NR,NR,CHECK,NR,NR,RF,NR,CHECK,CHECK,2010,NR,NR,,73,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645115494&partnerID=40&md5=2424b472e556d446690add5541dbeb46,"Carreiras J.M.B., Pereira J.M.C., Campagnolo M.L., Shimabukuro Y.E.",NR,NR,CHECK,NR,NR,RF,NR,CHECK,CHECK,2006,NR,NR,,92,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36349007145&partnerID=40&md5=2fa12759776cd30e8b9c592b339b4f1f,"Waske B., Benediktsson J.A.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2007,NR,NR,,66.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36348942491&partnerID=40&md5=df9c32343f92c60a537001019a4fddc5,"Martinez-Uso A., Pla F., Sotoca J.M., Garcia-Sevilla P.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2007,NR,NR,,59.8,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042654673&partnerID=40&md5=cf6058f30700306bb49cec40331fc429,"Foody G.M., Mathur A.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2004,NR,NR,,90.6,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650132025&partnerID=40&md5=493decc3229bba3e6ed8001bc630e247,"Sluiter R., Pebesma E.J.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2010,NR,NR,,57.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-40349100592&partnerID=40&md5=5f36ac967a00e4886f2d619b1de361a2,Foody G.M.,NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2008,NR,NR,,91.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547111054&partnerID=40&md5=cdd93988ab02152815c5d5dcbf5d8f05,"Foody G.M., Boyd D.S., Sanchez-Hernandez C.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2007,NR,NR,,93.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34250838520&partnerID=40&md5=be1b2b9d509d78bc46529f56c406536f,"Ouyang Y., Ma J.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2006,NR,NR,,90.2,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33747086525&partnerID=40&md5=0fb99ec37ec60ab01f316b9f31f00708,"Pal M., Mather P.M.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2006,NR,NR,,84.9,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33747107396&partnerID=40&md5=e4a28a3fe81978be65330805832a7b9b,"Boyd D., Sanchez-Hernandez C., Foody G.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2006,NR,NR,,93.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037138473&partnerID=40&md5=eace114ac76282d865673c6dfd79cf62,"Huang C., Davis L.S., Townshend J.R.G.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2002,NR,NR,,70.4,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859932886&partnerID=40&md5=e612c8f38c0dd22eb7ac40a2ff9a2a11,"Li G., Lu D., Moran E., Dutra L., Batistella M.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,56.6,TO_DO,NR,ISPRS Journal of Photogrammetry and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84872947142&partnerID=40&md5=fe72dd1d144776fc931c446a49b93cc3,"Samadzadegan F., Hasani H., Schenk T.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,87.5,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-38949149377&partnerID=40&md5=6cb7634a55988a43da169a9d130ada1c,"Watanachaturaporn P., Arora M.K., Varshney P.K.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2008,NR,NR,,97.6,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84455200427&partnerID=40&md5=fc56e2bb25677f285c4aaf394c6cdb76,"Duro D.C., Franklin S.E., Dube M.G.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,89.3,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79954605076&partnerID=40&md5=4687b9121dd214818d9daeccec789d38,"Huang L., Li Z., Tian B.-S., Chen Q., Liu J.-L., Zhang R.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2011,NR,NR,,91,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36348953996&partnerID=40&md5=8cda5c1865ca76b04b2ac593aa65abbe,"Zhong Y., Zhang L., Gong J., Li P.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2007,NR,NR,,89.6,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951777296&partnerID=40&md5=002c0f05c673ee9c377b8518725ea7db,"Qing J., Huo H., Fang T.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2010,NR,NR,,91.9,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84872947142&partnerID=40&md5=fe72dd1d144776fc931c446a49b93cc3,"Samadzadegan F., Hasani H., Schenk T.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,87.5,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84869875895&partnerID=40&md5=8627787b871cf17a4bbc7d78ad82fa08,"Cerra D., Muller R., Reinartz P.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2012,NR,NR,,78.6,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959778762&partnerID=40&md5=b173c3ca9431b15ef27ebb54a3898ed5,"McGwire K.C., Minor T.B., Schultz B.W.",NR,NR,CHECK,NR,NR,SAM,NR,CHECK,CHECK,2011,NR,NR,,91.1,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859767402&partnerID=40&md5=f95d12aec6577a711773db33d2243a72,"Bagan H., Kinoshita T., Yamagata Y.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,81,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84861338885&partnerID=40&md5=5e47c15c0f4a2041a64e366da84c8b1c,"Sami Ul Haq Q., Tao L., Sun F., Yang S.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,66.8,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053571096&partnerID=40&md5=6a8c16a1ab3002e6027e346895cc7e50,"Chen Y., Nasrabadi N.M., Tran T.D.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2011,NR,NR,,86.1,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650571674&partnerID=40&md5=26b9a6832fb98064d5a6583a231609f7,"Bagan H., Yamagata Y.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2010,NR,NR,,84.2,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-82155191285&partnerID=40&md5=a4ec09b1ad2f9d829b75dd4cbd3c359e,"Villa A., Benediktsson J.A., Chanussot J., Jutten C.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2011,NR,NR,,80.7,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-20444432773&partnerID=40&md5=e4a3c56dad0c19b1b09644ef5582d838,"Camps-Valls G., Bruzzone L.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2005,NR,NR,,92.8,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042654673&partnerID=40&md5=cf6058f30700306bb49cec40331fc429,"Foody G.M., Mathur A.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2004,NR,NR,,90.6,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650132025&partnerID=40&md5=493decc3229bba3e6ed8001bc630e247,"Sluiter R., Pebesma E.J.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2010,NR,NR,,57.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-40349100592&partnerID=40&md5=5f36ac967a00e4886f2d619b1de361a2,Foody G.M.,NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2008,NR,NR,,91.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547111054&partnerID=40&md5=cdd93988ab02152815c5d5dcbf5d8f05,"Foody G.M., Boyd D.S., Sanchez-Hernandez C.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2007,NR,NR,,93.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33947423832&partnerID=40&md5=ab3ee4447968bfaeec90ecb626404ee1,"Dash J., Mathur A., Foody G.M., Curran P.J., Chipman J.W., Lillesand T.M.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2007,NR,NR,,64.5,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33747107396&partnerID=40&md5=e4a28a3fe81978be65330805832a7b9b,"Boyd D., Sanchez-Hernandez C., Foody G.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2006,NR,NR,,93.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84872947142&partnerID=40&md5=fe72dd1d144776fc931c446a49b93cc3,"Samadzadegan F., Hasani H., Schenk T.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,87.5,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36348953996&partnerID=40&md5=8cda5c1865ca76b04b2ac593aa65abbe,"Zhong Y., Zhang L., Gong J., Li P.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2007,NR,NR,,89.6,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77951777296&partnerID=40&md5=002c0f05c673ee9c377b8518725ea7db,"Qing J., Huo H., Fang T.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2010,NR,NR,,91.9,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84867527608&partnerID=40&md5=0762927d24dea69a766bf46f7fcb64df,"Dalponte M., Orka H.O., Gobakken T., Gianelle D., Naesset E.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,87.1,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77953871614&partnerID=40&md5=573369f7fc90c1ec71437ae5afb1112e,"Waske B., Van Der Linden S., Benediktsson J.A., Rabe A., Hostert P.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2010,NR,NR,,80,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-45849101525&partnerID=40&md5=2ac0ba5125e846adb903e98155d647d3,"Waske B., Van Der Linden S.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2008,NR,NR,,69.8,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36349007145&partnerID=40&md5=2fa12759776cd30e8b9c592b339b4f1f,"Waske B., Benediktsson J.A.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2007,NR,NR,,66.5,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-77954666931&partnerID=40&md5=717ef5d167b7d6eafb9a4426b5189401,"Sesnie S.E., Finegan B., Gessler P.E., Smith A.M.S., Zayra R.B., Thessler S.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2010,NR,NR,,66.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650132025&partnerID=40&md5=493decc3229bba3e6ed8001bc630e247,"Sluiter R., Pebesma E.J.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2010,NR,NR,,57.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-13344278660&partnerID=40&md5=b89b4d9dd425e13eb5ac8e63cf3e13b4,Pal M.,NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2005,NR,NR,,87.9,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859928062&partnerID=40&md5=5d90eeb9cb9addc7273487c881ffbfed,"Dalponte M., Bruzzone L., Gianelle D.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,79.2,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84455200427&partnerID=40&md5=fc56e2bb25677f285c4aaf394c6cdb76,"Duro D.C., Franklin S.E., Dube M.G.",NR,NR,CHECK,NR,NR,SVM,NR,CHECK,CHECK,2012,NR,NR,,89.3,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84872947142&partnerID=40&md5=fe72dd1d144776fc931c446a49b93cc3,"Samadzadegan F., Hasani H., Schenk T.",NR,NR,CHECK,NR,NR,DT,NR,CHECK,CHECK,2012,NR,NR,,54,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-4143062534&partnerID=40&md5=15d651c2fad2ec6c501c0fb464e6166b,"Lu D., Mausel P., Batistella M., Moran E.",NR,NR,CHECK,NR,NR,DT,NR,CHECK,CHECK,2004,NR,NR,,85.9,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-3042654673&partnerID=40&md5=cf6058f30700306bb49cec40331fc429,"Foody G.M., Mathur A.",NR,NR,CHECK,NR,NR,DA,NR,CHECK,CHECK,2004,NR,NR,,88.9,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650132025&partnerID=40&md5=493decc3229bba3e6ed8001bc630e247,"Sluiter R., Pebesma E.J.",NR,NR,CHECK,NR,NR,DA,NR,CHECK,CHECK,2010,NR,NR,,54.7,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-40349100592&partnerID=40&md5=5f36ac967a00e4886f2d619b1de361a2,Foody G.M.,NR,NR,CHECK,NR,NR,DA,NR,CHECK,CHECK,2008,NR,NR,,90,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547111054&partnerID=40&md5=cdd93988ab02152815c5d5dcbf5d8f05,"Foody G.M., Boyd D.S., Sanchez-Hernandez C.",NR,NR,CHECK,NR,NR,DA,NR,CHECK,CHECK,2007,NR,NR,,81.2,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33747107396&partnerID=40&md5=e4a28a3fe81978be65330805832a7b9b,"Boyd D., Sanchez-Hernandez C., Foody G.",NR,NR,CHECK,NR,NR,DA,NR,CHECK,CHECK,2006,NR,NR,,81.2,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0033589469&partnerID=40&md5=927ea394abdf12babad1234c7226c43b,"Cortijo F.J., Perez De La Blanca N.",NR,NR,CHECK,NR,NR,DA,NR,CHECK,CHECK,1999,NR,NR,,71.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-3643128070&partnerID=40&md5=b8ba7b14e096c93cd171aead3cb2c799,"Cortijo F.J., De La Ferez Blanca N.",NR,NR,CHECK,NR,NR,DA,NR,CHECK,CHECK,1998,NR,NR,,71.6,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84872947142&partnerID=40&md5=fe72dd1d144776fc931c446a49b93cc3,"Samadzadegan F., Hasani H., Schenk T.",NR,NR,CHECK,NR,NR,DA,NR,CHECK,CHECK,2012,NR,NR,,71,TO_DO,NR,Photogrammetric Engineering and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-33645115494&partnerID=40&md5=2424b472e556d446690add5541dbeb46,"Carreiras J.M.B., Pereira J.M.C., Campagnolo M.L., Shimabukuro Y.E.",NR,NR,CHECK,NR,NR,DA,NR,CHECK,CHECK,2006,NR,NR,,89.9,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-41549156538&partnerID=40&md5=9c52eef39e3e5aff07ededf0a1eb9ab5,Pal M.,NR,NR,CHECK,NR,NR,DT,NR,CHECK,CHECK,2008,NR,NR,,78.9,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650903054&partnerID=40&md5=b1237a520001ccb64e58be98951cef61,"Gong B., Im J., Mountrakis G.",NR,NR,CHECK,NR,NR,DT,NR,CHECK,CHECK,2011,NR,NR,,68,TO_DO,NR,Remote Sensing of Environment,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-36349007145&partnerID=40&md5=2fa12759776cd30e8b9c592b339b4f1f,"Waske B., Benediktsson J.A.",NR,NR,CHECK,NR,NR,RF,NR,CHECK,CHECK,2007,NR,NR,,66.3,TO_DO,NR,IEEE Transactions on Geoscience and Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84863257013&partnerID=40&md5=0b0cae0e9037a30651f272cfedf140d7,"Miao X., Heaton J.S., Zheng S., Charlet D.A., Liu H.",NR,NR,CHECK,NR,NR,RF,NR,CHECK,CHECK,2012,NR,NR,,95.3,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-78650132025&partnerID=40&md5=493decc3229bba3e6ed8001bc630e247,"Sluiter R., Pebesma E.J.",NR,NR,CHECK,NR,NR,RF,NR,CHECK,CHECK,2010,NR,NR,,55.8,TO_DO,NR,International Journal of Remote Sensing,
Khatami_2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-0037457147&partnerID=40&md5=68b41c763df7d96d100cd267adfe3814,"Chan J.C.-W., Laporte N., Defries R.S.",NR,NR,CHECK,NR,NR,RF,NR,CHECK,CHECK,2003,NR,NR,,90.6,TO_DO,NR,International Journal of Remote Sensing,
